sent	tag	tag_uni	label	cue	scope	tags_idx	tags_uni_idx	cues_idx	scopes_idx	labels_idx
"['``', 'How', 'you', 'got', 'on', 'to', 'it', 'I', 'ca', ""n't"", 'im-', 'agine', '.', ""''""]"	"['``', 'WRB', 'PRP', 'VBD', 'RP', 'TO', 'PRP', 'PRP', 'MD', 'RB', 'AFF', 'VB', '.', ""''""]"	['.', 'ADV', 'PRON', 'VERB', 'PRT', 'PRT', 'PRON', 'PRON', 'VERB', 'ADV', 'AFF', 'VERB', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'NS', 'NS']	[0, 14, 4, 22, 27, 23, 4, 4, 5, 1, 12, 6, 17, 25]	[0, 1, 3, 4, 10, 10, 3, 3, 4, 1, 8, 4, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]
"['But', 'since', 'it', 'is', 'safe', 'in', 'your', 'hands', 'I', 'see', 'no', 'object', 'in', 'continuing', 'this', 'business', '.', ""''""]"	"['CC', 'IN', 'PRP', 'VBZ', 'JJ', 'IN', 'PRP$', 'NNS', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'VBG', 'DT', 'NN', '.', ""''""]"	['CONJ', 'ADP', 'PRON', 'VERB', 'ADJ', 'ADP', 'PRON', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS']	[13, 7, 4, 16, 10, 7, 20, 24, 4, 8, 9, 11, 7, 18, 9, 11, 17, 25]	[9, 5, 3, 4, 7, 5, 3, 2, 3, 4, 6, 2, 5, 4, 6, 2, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]
"['``', 'I', ""'ll"", 'do', 'you', 'this', 'justice', ',', 'Mr.', 'Holmes', ',', 'that', 'I', 'was', 'never', 'in', 'a', 'case', 'yet', 'that', 'I', 'did', ""n't"", 'feel', 'stronger', 'for', 'having', 'you', 'on', 'my', 'side', '.']"	['``', 'PRP', 'MD', 'VB', 'PRP', 'DT', 'NN', ',', 'NNP', 'NNP', ',', 'IN', 'PRP', 'VBD', 'RB', 'IN', 'DT', 'NN', 'CC', 'IN', 'PRP', 'VBD', 'RB', 'VB', 'JJR', 'IN', 'VBG', 'PRP', 'IN', 'PRP$', 'NN', '.']	['.', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', '.', 'NOUN', 'NOUN', '.', 'ADP', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'CONJ', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADP', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[0, 4, 5, 6, 4, 9, 11, 2, 3, 3, 2, 7, 4, 22, 1, 7, 9, 11, 13, 7, 4, 22, 1, 6, 26, 7, 18, 4, 7, 20, 11, 17]	[0, 3, 4, 4, 3, 6, 2, 0, 2, 2, 0, 5, 3, 4, 1, 5, 6, 2, 9, 5, 3, 4, 1, 4, 7, 5, 4, 3, 5, 3, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]
"['``', 'I', ""'ll"", 'do', 'you', 'this', 'justice', ',', 'Mr.', 'Holmes', ',', 'that', 'I', 'was', 'never', 'in', 'a', 'case', 'yet', 'that', 'I', 'did', ""n't"", 'feel', 'stronger', 'for', 'having', 'you', 'on', 'my', 'side', '.']"	['``', 'PRP', 'MD', 'VB', 'PRP', 'DT', 'NN', ',', 'NNP', 'NNP', ',', 'IN', 'PRP', 'VBD', 'RB', 'IN', 'DT', 'NN', 'CC', 'IN', 'PRP', 'VBD', 'RB', 'VB', 'JJR', 'IN', 'VBG', 'PRP', 'IN', 'PRP$', 'NN', '.']	['.', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', '.', 'NOUN', 'NOUN', '.', 'ADP', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'CONJ', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADP', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[0, 4, 5, 6, 4, 9, 11, 2, 3, 3, 2, 7, 4, 22, 1, 7, 9, 11, 13, 7, 4, 22, 1, 6, 26, 7, 18, 4, 7, 20, 11, 17]	[0, 3, 4, 4, 3, 6, 2, 0, 2, 2, 0, 5, 3, 4, 1, 5, 6, 2, 9, 5, 3, 4, 1, 4, 7, 5, 4, 3, 5, 3, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['We', 'KNOW', 'he', 'is', 'at', 'the', 'bottom', 'of', 'fifty', 'murders', ',', 'and', 'yet', 'we', 'have', 'nothing', 'positive', 'we', 'can', 'take', 'him', 'on', '.']	['PRP', 'VBP', 'PRP', 'VBZ', 'IN', 'DT', 'NN', 'IN', 'NN', 'NNS', ',', 'CC', 'RB', 'PRP', 'VBP', 'NN', 'JJ', 'PRP', 'MD', 'VB', 'PRP', 'RP', '.']	['PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', '.', 'CONJ', 'ADV', 'PRON', 'VERB', 'NOUN', 'ADJ', 'PRON', 'VERB', 'VERB', 'PRON', 'PRT', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[4, 8, 4, 16, 7, 9, 11, 7, 11, 24, 2, 13, 1, 4, 8, 11, 10, 4, 5, 6, 4, 27, 17]	[3, 4, 3, 4, 5, 6, 2, 5, 2, 2, 0, 9, 1, 3, 4, 2, 7, 3, 4, 4, 3, 10, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]
"['Mr.', 'Gregson', 'and', 'I', 'ran', 'him', 'to', 'ground', 'in', 'that', 'big', 'tenement', 'house', ',', 'and', 'there', ""'s"", 'only', 'one', 'door', ',', 'so', 'he', 'ca', ""n't"", 'slip', 'us', '.']"	['NNP', 'NNP', 'CC', 'PRP', 'VBD', 'PRP', 'TO', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', ',', 'CC', 'EX', 'VBZ', 'RB', 'CD', 'NN', ',', 'IN', 'PRP', 'MD', 'RB', 'VB', 'PRP', '.']	['NOUN', 'NOUN', 'CONJ', 'PRON', 'VERB', 'PRON', 'PRT', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', '.', 'CONJ', 'DET', 'VERB', 'ADV', 'X', 'NOUN', '.', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'NS']	[3, 3, 13, 4, 22, 4, 23, 11, 7, 9, 10, 11, 11, 2, 13, 31, 16, 1, 29, 11, 2, 7, 4, 5, 1, 6, 4, 17]	[2, 2, 9, 3, 4, 3, 10, 2, 5, 6, 7, 2, 2, 0, 9, 6, 4, 1, 11, 2, 0, 5, 3, 4, 1, 4, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]
"['There', ""'s"", 'three', 'folk', 'come', 'out', 'since', 'he', 'went', 'in', ',', 'but', 'I', ""'ll"", 'swear', 'he', 'was', ""n't"", 'one', 'of', 'them', '.', ""''""]"	"['EX', 'POS', 'CD', 'NN', 'VBN', 'RP', 'IN', 'PRP', 'VBD', 'RP', ',', 'CC', 'PRP', 'MD', 'VB', 'PRP', 'VBD', 'RB', 'CD', 'IN', 'PRP', '.', ""''""]"	['DET', 'PRT', 'X', 'NOUN', 'VERB', 'PRT', 'ADP', 'PRON', 'VERB', 'PRT', '.', 'CONJ', 'PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'ADV', 'X', 'ADP', 'PRON', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS', 'NS']	[31, 34, 29, 11, 28, 27, 7, 4, 22, 27, 2, 13, 4, 5, 6, 4, 22, 1, 29, 7, 4, 17, 25]	[6, 10, 11, 2, 4, 10, 5, 3, 4, 10, 0, 9, 3, 4, 4, 3, 4, 1, 11, 5, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1]
"['``', 'I', 'expect', ',', 'as', 'usual', ',', 'he', 'knows', 'a', 'good', 'deal', 'that', 'we', 'do', ""n't"", '.', ""''""]"	"['``', 'PRP', 'VBP', ',', 'IN', 'JJ', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBP', 'RB', '.', ""''""]"	['.', 'PRON', 'VERB', '.', 'ADP', 'ADJ', '.', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'NS', 'NS', 'NS']	[0, 4, 8, 2, 7, 10, 2, 4, 16, 9, 10, 11, 7, 4, 8, 1, 17, 25]	[0, 3, 4, 0, 5, 7, 0, 3, 4, 6, 7, 2, 5, 3, 4, 1, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1]
"['``', 'But', 'we', 'have', 'no', 'warrant', 'for', 'his', 'a-', 'rrest', '.', ""''""]"	"['``', 'CC', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'PRP$', 'AFF', 'NN', '.', ""''""]"	['.', 'CONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'AFF', 'NOUN', '.', '.']	['O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS']	[0, 13, 4, 8, 9, 11, 7, 20, 12, 11, 17, 25]	[0, 9, 3, 4, 6, 2, 5, 3, 8, 2, 0, 0]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]
"['``', 'He', 'is', 'in', 'un-', 'occupied', 'premises', 'un-', 'der', 'suspicious', 'circumstances', ',', ""''"", 'said', 'Gregson', '.']"	"['``', 'PRP', 'VBZ', 'IN', 'AFF', 'JJ', 'NNS', 'AFF', 'IN', 'JJ', 'NNS', ',', ""''"", 'VBD', 'NNP', '.']"	['.', 'PRON', 'VERB', 'ADP', 'AFF', 'ADJ', 'NOUN', 'AFF', 'ADP', 'ADJ', 'NOUN', '.', '.', 'VERB', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 4, 16, 7, 12, 10, 24, 12, 7, 10, 24, 2, 25, 22, 3, 17]	[0, 3, 4, 5, 8, 7, 2, 8, 5, 7, 2, 0, 0, 4, 2, 0]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
"['When', 'we', 'have', 'him', 'by', 'the', 'heels', 'we', 'can', 'see', 'if', 'New', 'York', 'ca', ""n't"", 'help', 'us', 'to', 'keep', 'him', '.']"	['WRB', 'PRP', 'VBP', 'PRP', 'IN', 'DT', 'NNS', 'PRP', 'MD', 'VB', 'IN', 'NNP', 'NNP', 'MD', 'RB', 'VB', 'PRP', 'TO', 'VB', 'PRP', '.']	['ADV', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADV', 'VERB', 'PRON', 'PRT', 'VERB', 'PRON', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'NS']	[14, 4, 8, 4, 7, 9, 24, 4, 5, 6, 7, 3, 3, 5, 1, 6, 4, 23, 6, 4, 17]	[1, 3, 4, 3, 5, 6, 2, 3, 4, 4, 5, 2, 2, 4, 1, 4, 3, 10, 4, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
['Our', 'official', 'detectives', 'may', 'blunder', 'in', 'the', 'matter', 'of', 'in-', 'telligence', ',', 'but', 'never', 'in', 'that', 'of', 'courage', '.']	['PRP$', 'JJ', 'NNS', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'AFF', 'NN', ',', 'CC', 'RB', 'IN', 'DT', 'IN', 'NN', '.']	['PRON', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'AFF', 'NOUN', '.', 'CONJ', 'ADV', 'ADP', 'DET', 'ADP', 'NOUN', '.']	['I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'NS']	[20, 10, 24, 5, 6, 7, 9, 11, 7, 12, 11, 2, 13, 1, 7, 9, 7, 11, 17]	[3, 7, 2, 4, 4, 5, 6, 2, 5, 8, 2, 0, 9, 1, 5, 6, 5, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]
['On', 'the', 'deal', 'boards', 'of', 'the', 'carpet', '-less', 'floor', 'there', 'was', 'outlined', 'a', 'fresh', 'track', 'of', 'blood', '.']	['IN', 'DT', 'NN', 'NNS', 'IN', 'DT', 'NN', 'AFF', 'NN', 'EX', 'VBD', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']	['ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'AFF', 'NOUN', 'DET', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[7, 9, 11, 24, 7, 9, 11, 12, 11, 31, 22, 28, 9, 10, 11, 7, 11, 17]	[5, 6, 2, 2, 5, 6, 2, 8, 2, 6, 4, 4, 6, 7, 2, 5, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
"['``', 'Not', 'much', ',', 'Mr.', 'Holmes', ',', 'a-', 'mong', 'the', 'millions', 'of', 'London', '.', ""''""]"	"['``', 'RB', 'JJ', ',', 'NNP', 'NNP', ',', 'AFF', 'IN', 'DT', 'NNS', 'IN', 'NNP', '.', ""''""]"	['.', 'ADV', 'ADJ', '.', 'NOUN', 'NOUN', '.', 'AFF', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', '.', '.']	['O', 'O', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 1, 10, 2, 3, 3, 2, 12, 7, 9, 24, 7, 3, 17, 25]	[0, 1, 7, 0, 2, 2, 0, 8, 5, 6, 2, 5, 2, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
