sent	cues_idx	label	labels_idx	scopes_idx	scope
['There', 'was', 'certainly', 'no', 'physical', 'in-', 'jury', 'of', 'any', 'kind', '.']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	['I', 'I', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]	[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]	['S', 'S', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']
['He', 'said', 'that', 'there', 'were', 'no', 'traces', 'upon', 'the', 'ground', 'round', 'the', 'body', '.']	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]	['NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']
['He', 'did', 'not', 'observe', 'any', '.']	[0, 0, 1, 0, 0, 0]	['I', 'I', 'O', 'I', 'I', 'O']	[0, 0, 1, 0, 0, 1]	[1, 1, 0, 1, 1, 0]	['S', 'S', 'NS', 'S', 'S', 'NS']
"['``', 'And', 'you', 'said', 'nothing', '?', ""''""]"	[0, 0, 0, 0, 1, 0, 0]	['O', 'O', 'I', 'I', 'O', 'O', 'O']	[1, 1, 0, 0, 1, 1, 1]	[0, 0, 1, 1, 0, 0, 0]	['NS', 'NS', 'S', 'S', 'NS', 'NS', 'NS']
"['``', 'How', 'was', 'it', 'that', 'no', 'one', 'else', 'saw', 'it', '?', ""''""]"	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'O', 'O']	[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'NS', 'NS']
['``', 'The', 'marks', 'were', 'some', 'twenty', 'yards', 'from', 'the', 'body', 'and', 'no', 'one', 'gave', 'them', 'a', 'thought', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'NS']
"['I', 'do', ""n't"", 'suppose', 'I', 'should', 'have', 'done', 'so', 'had', 'I', 'not', 'known', 'this', 'legend', '.', ""''""]"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'O', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS', 'NS']
"['I', 'do', ""n't"", 'suppose', 'I', 'should', 'have', 'done', 'so', 'had', 'I', 'not', 'known', 'this', 'legend', '.', ""''""]"	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]	['S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS']
"['``', 'No', 'doubt', ',', 'but', 'this', 'was', 'no', 'sheep-dog', '.', ""''""]"	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'O', 'O']	[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1]	[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'NS', 'NS']
"['``', 'But', 'it', 'had', 'not', 'a-', 'pproached', 'the', 'body', '?', ""''""]"	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	['O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'O', 'O']	[1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]	[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0]	['NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'NS', 'NS']
"['``', 'No', '.', ""''""]"	[0, 1, 0, 0]	['O', 'O', 'O', 'O']	[1, 1, 1, 1]	[0, 0, 0, 0]	['NS', 'NS', 'NS', 'NS']
"['``', 'But', 'not', 'a-', 'ctually', 'raining', '?', ""''""]"	[0, 0, 1, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'I', 'I', 'I', 'O', 'O']	[1, 1, 1, 0, 0, 0, 1, 1]	[0, 0, 0, 1, 1, 1, 0, 0]	['NS', 'NS', 'NS', 'S', 'S', 'S', 'NS', 'NS']
"['``', 'No', '.', ""''""]"	[0, 1, 0, 0]	['O', 'O', 'O', 'O']	[1, 1, 1, 1]	[0, 0, 0, 0]	['NS', 'NS', 'NS', 'NS']
['``', 'There', 'are', 'two', 'lines', 'of', 'old', 'yew', 'hedge', ',', 'twelve', 'feet', 'high', 'and', 'im-', 'penetrable', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'NS']
"['``', 'None', '.', ""''""]"	[0, 1, 0, 0]	['O', 'O', 'O', 'O']	[1, 1, 1, 1]	[0, 0, 0, 0]	['NS', 'NS', 'NS', 'NS']
"['``', 'No', ';', 'he', 'lay', 'ab-', 'out', 'fifty', 'yards', 'from', 'it', '.', ""''""]"	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']
"['``', 'Now', ',', 'tell', 'me', ',', 'Dr.', 'Mortimer', '--', 'and', 'this', 'is', 'im-', 'portant', '--', 'the', 'marks', 'which', 'you', 'saw', 'were', 'on', 'the', 'path', 'and', 'not', 'on', 'the', 'grass', '?', ""''""]"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'O', 'O', 'I', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'O', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'NS', 'NS', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'NS', 'NS']
"['``', 'No', 'marks', 'could', 'show', 'on', 'the', 'grass', '.', ""''""]"	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O']	[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]	[0, 0, 1, 1, 1, 1, 1, 1, 0, 0]	['NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS']
"['``', 'None', 'in', 'particular', '.', ""''""]"	[0, 1, 0, 0, 0, 0]	['O', 'O', 'I', 'I', 'O', 'O']	[1, 1, 0, 0, 1, 1]	[0, 0, 1, 1, 0, 0]	['NS', 'NS', 'S', 'S', 'NS', 'NS']
"['Did', 'no', 'one', 'examine', '?', ""''""]"	[0, 1, 0, 0, 0, 0]	['I', 'O', 'I', 'I', 'O', 'O']	[0, 1, 0, 0, 1, 1]	[1, 0, 1, 1, 0, 0]	['S', 'NS', 'S', 'S', 'NS', 'NS']
"['``', 'And', 'found', 'nothing', '?', ""''""]"	[0, 0, 0, 1, 0, 0]	['O', 'O', 'I', 'O', 'O', 'O']	[1, 1, 0, 1, 1, 1]	[0, 0, 1, 0, 0, 0]	['NS', 'NS', 'S', 'NS', 'NS', 'NS']
"['I', 'could', 'dis-', 'cern', 'no', 'others', '.', ""''""]"	[0, 0, 0, 0, 1, 0, 0, 0]	['I', 'I', 'I', 'I', 'O', 'I', 'O', 'O']	[0, 0, 0, 0, 1, 0, 1, 1]	[1, 1, 1, 1, 0, 1, 0, 0]	['S', 'S', 'S', 'S', 'NS', 'S', 'NS', 'NS']
['Sherlock', 'Holmes', 'struck', 'his', 'hand', 'a-', 'gainst', 'his', 'knee', 'with', 'an', 'im-', 'patient', 'gesture', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'O', 'I', 'I', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'NS', 'S', 'S', 'NS']
['Oh', ',', 'Dr.', 'Mortimer', ',', 'Dr.', 'Mortimer', ',', 'to', 'think', 'that', 'you', 'should', 'not', 'have', 'called', 'me', 'in', '!']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'NS']
['``', 'I', 'could', 'not', 'call', 'you', 'in', ',', 'Mr.', 'Holmes', ',', 'without', 'dis-', 'closing', 'these', 'facts', 'to', 'the', 'world', ',', 'and', 'I', 'have', 'a-', 'lready', 'given', 'my', 'reasons', 'for', 'not', 'wishing', 'to', 'do', 'so', '.']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'I', 'I', 'O', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']
['``', 'I', 'could', 'not', 'call', 'you', 'in', ',', 'Mr.', 'Holmes', ',', 'without', 'dis-', 'closing', 'these', 'facts', 'to', 'the', 'world', ',', 'and', 'I', 'have', 'a-', 'lready', 'given', 'my', 'reasons', 'for', 'not', 'wishing', 'to', 'do', 'so', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']
['``', 'I', 'could', 'not', 'call', 'you', 'in', ',', 'Mr.', 'Holmes', ',', 'without', 'dis-', 'closing', 'these', 'facts', 'to', 'the', 'world', ',', 'and', 'I', 'have', 'a-', 'lready', 'given', 'my', 'reasons', 'for', 'not', 'wishing', 'to', 'do', 'so', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'NS']
"['``', 'I', 'did', 'not', 'positively', 'say', 'so', '.', ""''""]"	[0, 0, 0, 1, 0, 0, 0, 0, 0]	['O', 'I', 'I', 'O', 'I', 'I', 'I', 'O', 'O']	[1, 0, 0, 1, 0, 0, 0, 1, 1]	[0, 1, 1, 0, 1, 1, 1, 0, 0]	['NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS', 'NS']
"['``', 'No', ',', 'but', 'you', 'evidently', 'think', 'it', '.', ""''""]"	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']
['``', 'I', 'find', 'that', 'before', 'the', 'terrible', 'event', 'occurred', 'several', 'people', 'had', 'seen', 'a', 'creature', 'upon', 'the', 'moor', 'which', 'corresponds', 'with', 'this', 'Baskerville', 'demon', ',', 'and', 'which', 'could', 'not', 'possibly', 'be', 'any', 'a-', 'nimal', 'known', 'to', 'science', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']
"['``', 'I', 'do', 'not', 'know', 'what', 'to', 'believe', '.', ""''""]"	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	['O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'O', 'O']	[1, 0, 0, 1, 0, 0, 0, 0, 1, 1]	[0, 1, 1, 0, 1, 1, 1, 1, 0, 0]	['NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'NS', 'NS']
"['You', 'tell', 'me', 'in', 'the', 'same', 'breath', 'that', 'it', 'is', 'use', '-less', 'to', 'in-', 'vestigate', 'Sir', 'Charles', ""'s"", 'death', ',', 'and', 'that', 'you', 'desire', 'me', 'to', 'do', 'it', '.', ""''""]"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']
"['``', 'I', 'did', 'not', 'say', 'that', 'I', 'desired', 'you', 'to', 'do', 'it', '.', ""''""]"	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O']	[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]	[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]	['NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS']
"['I', 'speak', 'now', 'not', 'as', 'a', 'medical', 'man', 'but', 'as', 'a', 'trustee', 'and', 'executor', 'of', 'Sir', 'Charles', ""'s"", 'will', '.', ""''""]"	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['I', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['S', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']
"['``', 'There', 'is', 'no', 'other', 'claimant', ',', 'I', 'presume', '?', ""''""]"	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	['O', 'I', 'I', 'O', 'I', 'I', 'O', 'O', 'O', 'O', 'O']	[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]	[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]	['NS', 'S', 'S', 'NS', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS']
['``', 'None', '.']	[0, 1, 0]	['O', 'O', 'O']	[1, 1, 1]	[0, 0, 0]	['NS', 'NS', 'NS']
"['``', 'Why', 'should', 'he', 'not', 'go', 'to', 'the', 'home', 'of', 'his', 'fathers', '?', ""''""]"	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'I', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O']	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]	[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]	['NS', 'S', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS']
['And', 'yet', 'it', 'can', 'not', 'be', 'denied', 'that', 'the', 'prosperity', 'of', 'the', 'whole', 'poor', ',', 'bleak', 'countryside', 'depends', 'upon', 'his', 'presence', '.']	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	['NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']
['All', 'the', 'good', 'work', 'which', 'has', 'been', 'done', 'by', 'Sir', 'Charles', 'will', 'crash', 'to', 'the', 'ground', 'if', 'there', 'is', 'no', 'tenant', 'of', 'the', 'Hall', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'NS']
"['``', 'In', 'your', 'opinion', 'there', 'is', 'a', 'diabolical', 'a-', 'gency', 'which', 'makes', 'Dartmoor', 'an', 'un-', 'safe', 'ab-', 'ode', 'for', 'a', 'Baskerville', '--', 'that', 'is', 'your', 'opinion', '?', ""''""]"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'O', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'NS', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']
