sent_1	positive_1	subsequence_1	sent_2	positive_2	subsequence_2	label
we have to blame	True	True	"No , my dear fellow ; we must reconcile ourselves to the fact that we have case at present , and that it is worth our while to run any risk in order to establish one . """	True	True	neutral
For the moment I could proceed farther in that direction , but must turn back to that other clue which was to be sought for among the stone huts upon the moor .	True	True	` ` I would suggest carrying this poor fellow to my house , but it would give my sister such a fright that I do feel justified in doing it .	True	True	neutral
finally I carefully examined the body , which had been touched until my arrival	True	True	saints have flourished in those parts	True	True	neutral
I had idea that you had found my occasional retreat , still less that you were inside it , until I was within twenty paces of the door	True	True	The dog 's jaw is broad enough for a mastiff	True	True	neutral
I have doubt that my friend 's explanation will cover the facts	True	True	I guess it is ourselves and the house that we have to blame	True	True	neutral
you will forget your first visit	True	True	surprise was intended	True	True	neutral
I have doubt	True	True	I have doubt that you and I could carry it so far .	True	True	neutral
There could have been a greater contrast between brother and sister , for Stapleton was neutral tinted , with light hair and gray eyes , while she was darker than any brunette whom I have seen in Englandslim , elegant , and tall .	True	True	one could have escaped our tice	True	True	neutral
it was merely for the purpose of examining my skull that you have done me the honour to call here last night and again today	True	True	we were to drag this great dog to the light of day	True	True	neutral
I have reason to be ashamed of it .	True	True	I had taken step since I had been upon the moor which had not been observed and reported	True	True	neutral
"` ` By the way , Mortimer , "" said I as we jolted along the rough road , ` ` I suppose there are few people living within driving distance of this whom you do know ? """	True	True	it was clear that in spite of Holmes 's ruse we had proof that Barrymore had t been in London all the time	True	True	neutral
me talk about it if she could have stopped it	True	True	you do mind	True	True	neutral
It is indorsed ` Mr. and Mrs. Vandeleur , ' but you will have difficulty in recognizing him , and her also , if you kw her by sight .	True	True	"` ` There was possible indication that we intended to go to this hotel . """	True	True	neutral
I do say now that he is a crazy man	True	True	He 's in hiding , too , but he 's a convict as far as I can make out .	True	True	neutral
` ` It can much matter to him whether it is early or late for the orchids .	True	True	there is one whose initials are those	True	True	neutral
I mean to teach them in these parts that law is law , and that there is a man here who does fear to invoke it .	True	True	he would express his whole opinion out of consideration for the feelings of the baronet	True	True	neutral
I do trouble you with my theories , for you asked me to furnish you only with facts .	True	True	"` ` I can say anything definite , for I do know anything definite . """	True	True	neutral
it was difficult for me to guess that it was to see her that you had gone , for I am already aware that she is the one person in Coombe Tracey who might be of service to us in the matter	True	True	I can get it clear yet	True	True	neutral
one could have escaped our notice	True	True	in spite of Holmes 's ruse we had proof that Barrymore had t been in London all the time	True	True	neutral
there is man who is better worth having at your side when you are in a tight place	True	True	a hound does bite a dead body	True	True	neutral
